DateTime,Hs,Ts,MP_Dynamic x,MP_Dynamic y,MP_Dynamic z,MP_Dynamic Rx,MP_Dynamic Ry,MP_Dynamic Rz,vessel_Dynamic x,vessel_Dynamic y,vessel_Dynamic z,vessel_Dynamic Rx,vessel_Dynamic Ry,vessel_Dynamic Rz
2009-01-09 08:00:00,0.35,5.6,0.066,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.052,0.0,0.039,0.0
2009-01-09 09:00:00,0.32,5.9,0.068,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.062,0.0,0.044,0.0
2009-01-09 10:00:00,0.28,6.2,0.066,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.073,0.0,0.05,0.0
2009-01-09 11:00:00,0.26,6.4,0.066,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.081,0.0,0.053,0.0
2009-01-09 12:00:00,0.24,6.5,0.062,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.086,0.0,0.055,0.0
2009-01-09 13:00:00,0.15,6.7,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.057,0.0
2009-01-09 14:00:00,0.13,6.7,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.057,0.0
2009-01-09 15:00:00,0.13,6.8,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.059,0.0
2009-01-09 16:00:00,0.13,6.7,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.057,0.0
2009-01-09 17:00:00,0.13,6.7,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.057,0.0
2009-01-09 18:00:00,0.13,6.4,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.051,0.0
2009-01-09 19:00:00,0.13,6.2,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.047,0.0
2009-01-09 20:00:00,0.12,6.1,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.044,0.0
2009-01-09 21:00:00,0.12,5.9,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.04,0.0
2009-01-09 22:00:00,0.13,5.7,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.037,0.0
2009-01-09 23:00:00,0.14,5.5,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.033,0.0
2009-01-10 00:00:00,0.2,5.1,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.045,0.0,0.026,0.0
2009-01-10 01:00:00,0.32,4.8,0.04,0.0,0.0,0.0,0.03,0.0,0.001,0.0,0.032,0.0,0.022,0.0
2009-01-10 02:00:00,0.29,4.5,0.029,0.0,0.0,0.0,0.021,0.0,0.002,0.0,0.024,0.0,0.016,0.0
2009-01-10 03:00:00,0.15,3.4,0.001,0.0,0.007,0.0,0.004,0.0,0.007,0.0,0.0,0.0,0.0,0.0
2009-01-10 04:00:00,0.16,3.5,0.003,0.0,0.01,0.0,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2009-01-10 05:00:00,0.18,3.7,0.006,0.0,0.005,0.0,0.004,0.0,0.007,0.0,0.0,0.0,0.0,0.0
2009-01-10 06:00:00,0.22,4.2,0.017,0.0,0.0,0.0,0.009,0.0,0.002,0.0,0.016,0.0,0.008,0.0
2009-01-10 07:00:00,0.55,6.2,0.13,0.0,0.021,0.0,0.135,0.0,0.015,0.0,0.05,0.0,0.055,0.0
2009-01-10 08:00:00,0.95,6.5,0.247,0.0,0.118,0.0,0.301,0.0,0.064,0.0,0.015,0.0,0.069,0.0
2009-01-10 09:00:00,1.94,7.4,0.644,0.0,0.253,0.0,0.791,0.0,0.167,0.0,0.157,0.0,0.175,0.0
2009-01-10 10:00:00,2.27,8.1,0.881,0.0,0.361,0.0,1.114,0.0,0.254,0.0,0.244,0.0,0.209,0.0
2009-01-10 11:00:00,2.69,8.5,1.13,0.0,0.482,0.0,1.468,0.0,0.358,0.0,0.348,0.0,0.234,0.0
2009-01-10 12:00:00,2.96,8.9,1.338,0.0,0.581,0.0,1.761,0.0,0.443,0.0,0.433,0.0,0.255,0.0
2009-01-10 13:00:00,3.14,9.0,1.444,0.0,0.634,0.0,1.915,0.0,0.491,0.0,0.481,0.0,0.263,0.0
2009-01-10 14:00:00,3.21,9.1,1.502,0.0,0.661,0.0,1.997,0.0,0.515,0.0,0.505,0.0,0.268,0.0
2009-01-10 15:00:00,3.23,9.1,1.512,0.0,0.666,0.0,2.011,0.0,0.52,0.0,0.51,0.0,0.269,0.0
2009-01-10 16:00:00,3.2,9.1,1.498,0.0,0.659,0.0,1.99,0.0,0.513,0.0,0.503,0.0,0.268,0.0
2009-01-10 17:00:00,3.13,9.0,1.44,0.0,0.631,0.0,1.908,0.0,0.489,0.0,0.479,0.0,0.263,0.0
2009-01-10 18:00:00,3.12,9.0,1.435,0.0,0.629,0.0,1.902,0.0,0.486,0.0,0.476,0.0,0.262,0.0
2009-01-10 19:00:00,3.22,9.1,1.507,0.0,0.664,0.0,2.004,0.0,0.517,0.0,0.507,0.0,0.268,0.0
2009-01-10 20:00:00,3.39,9.2,1.614,0.0,0.717,0.0,2.159,0.0,0.565,0.0,0.555,0.0,0.276,0.0
2009-01-10 21:00:00,3.6,9.7,1.858,0.0,0.831,0.0,2.502,0.0,0.665,0.0,0.655,0.0,0.3,0.0
2009-01-10 22:00:00,3.83,10.0,2.068,0.0,0.932,0.0,2.804,0.0,0.756,0.0,0.746,0.0,0.317,0.0
2009-01-10 23:00:00,4.03,10.2,2.241,0.0,1.017,0.0,3.053,0.0,0.832,0.0,0.822,0.0,0.329,0.0
2009-01-11 00:00:00,4.28,10.6,2.517,0.0,1.149,0.0,3.448,0.0,0.952,0.0,0.942,0.0,0.35,0.0
2009-01-11 01:00:00,4.45,10.8,2.688,0.0,1.232,0.0,3.695,0.0,1.027,0.0,1.017,0.0,0.361,0.0
2009-01-11 02:00:00,4.53,10.8,2.736,0.0,1.257,0.0,3.767,0.0,1.051,0.0,1.041,0.0,0.363,0.0
2009-01-11 03:00:00,4.54,10.8,2.742,0.0,1.26,0.0,3.776,0.0,1.054,0.0,1.044,0.0,0.363,0.0
2009-01-11 04:00:00,4.58,10.9,2.803,0.0,1.289,0.0,3.863,0.0,1.08,0.0,1.07,0.0,0.368,0.0
2009-01-11 05:00:00,4.53,10.9,2.772,0.0,1.273,0.0,3.817,0.0,1.065,0.0,1.055,0.0,0.367,0.0
2009-01-11 06:00:00,4.43,10.8,2.676,0.0,1.226,0.0,3.677,0.0,1.022,0.0,1.012,0.0,0.361,0.0
2009-01-11 07:00:00,4.33,10.8,2.615,0.0,1.195,0.0,3.588,0.0,0.992,0.0,0.982,0.0,0.359,0.0
2009-01-11 08:00:00,4.22,10.7,2.515,0.0,1.146,0.0,3.442,0.0,0.947,0.0,0.937,0.0,0.352,0.0
2009-01-11 09:00:00,4.09,10.6,2.405,0.0,1.091,0.0,3.282,0.0,0.898,0.0,0.888,0.0,0.346,0.0
2009-01-11 10:00:00,3.96,10.5,2.297,0.0,1.038,0.0,3.126,0.0,0.849,0.0,0.839,0.0,0.339,0.0
2009-01-11 11:00:00,3.84,10.5,2.227,0.0,1.002,0.0,3.022,0.0,0.815,0.0,0.805,0.0,0.337,0.0
2009-01-11 12:00:00,3.7,10.3,2.087,0.0,0.934,0.0,2.821,0.0,0.754,0.0,0.744,0.0,0.326,0.0
2009-01-11 13:00:00,3.53,10.2,1.963,0.0,0.873,0.0,2.641,0.0,0.698,0.0,0.688,0.0,0.319,0.0
2009-01-11 14:00:00,3.39,10.2,1.885,0.0,0.832,0.0,2.525,0.0,0.661,0.0,0.651,0.0,0.316,0.0
2009-01-11 15:00:00,3.2,10.0,1.728,0.0,0.756,0.0,2.3,0.0,0.592,0.0,0.582,0.0,0.304,0.0
2009-01-11 16:00:00,3.05,10.0,1.647,0.0,0.714,0.0,2.18,0.0,0.553,0.0,0.543,0.0,0.301,0.0
2009-01-11 17:00:00,2.91,9.9,1.548,0.0,0.665,0.0,2.037,0.0,0.509,0.0,0.499,0.0,0.294,0.0
2009-01-11 18:00:00,2.75,9.7,1.419,0.0,0.603,0.0,1.853,0.0,0.454,0.0,0.444,0.0,0.283,0.0
2009-01-11 19:00:00,2.62,9.7,1.352,0.0,0.568,0.0,1.754,0.0,0.422,0.0,0.412,0.0,0.28,0.0
2009-01-11 20:00:00,2.49,9.6,1.265,0.0,0.525,0.0,1.628,0.0,0.384,0.0,0.374,0.0,0.274,0.0
2009-01-11 21:00:00,2.4,9.6,1.219,0.0,0.502,0.0,1.561,0.0,0.362,0.0,0.352,0.0,0.272,0.0
2009-01-11 22:00:00,2.32,9.6,1.179,0.0,0.48,0.0,1.501,0.0,0.342,0.0,0.332,0.0,0.27,0.0
2009-01-11 23:00:00,2.24,9.6,1.138,0.0,0.459,0.0,1.44,0.0,0.323,0.0,0.313,0.0,0.269,0.0
2009-01-12 00:00:00,2.16,9.6,1.097,0.0,0.438,0.0,1.38,0.0,0.303,0.0,0.293,0.0,0.267,0.0
2009-01-12 01:00:00,2.07,9.7,1.068,0.0,0.421,0.0,1.333,0.0,0.285,0.0,0.275,0.0,0.269,0.0
2009-01-12 02:00:00,1.95,9.6,0.991,0.0,0.383,0.0,1.222,0.0,0.252,0.0,0.242,0.0,0.263,0.0
2009-01-12 03:00:00,1.83,9.8,0.959,0.0,0.362,0.0,1.168,0.0,0.229,0.0,0.219,0.0,0.269,0.0
2009-01-12 04:00:00,1.68,9.9,0.894,0.0,0.326,0.0,1.068,0.0,0.194,0.0,0.184,0.0,0.27,0.0
2009-01-12 05:00:00,1.55,9.9,0.825,0.0,0.29,0.0,0.965,0.0,0.161,0.0,0.151,0.0,0.267,0.0
2009-01-12 06:00:00,1.56,8.8,0.693,0.0,0.246,0.0,0.811,0.0,0.139,0.0,0.129,0.0,0.223,0.0
2009-01-12 07:00:00,1.54,7.9,0.573,0.0,0.204,0.0,0.668,0.0,0.115,0.0,0.105,0.0,0.187,0.0
2009-01-12 08:00:00,0.79,5.9,0.167,0.0,0.066,0.0,0.195,0.0,0.038,0.0,0.026,0.0,0.054,0.0
2009-01-12 09:00:00,0.57,5.6,0.107,0.0,0.022,0.0,0.113,0.0,0.016,0.0,0.038,0.0,0.043,0.0
2009-01-12 10:00:00,0.56,5.5,0.101,0.0,0.02,0.0,0.106,0.0,0.015,0.0,0.036,0.0,0.041,0.0
2009-01-12 11:00:00,0.7,5.7,0.137,0.0,0.045,0.0,0.155,0.0,0.028,0.0,0.03,0.0,0.048,0.0
2009-01-12 12:00:00,0.75,6.1,0.171,0.0,0.062,0.0,0.197,0.0,0.036,0.0,0.031,0.0,0.057,0.0
2009-01-12 13:00:00,0.99,6.7,0.273,0.0,0.135,0.0,0.336,0.0,0.073,0.0,0.011,0.0,0.074,0.0
2009-01-12 14:00:00,0.93,6.7,0.257,0.0,0.12,0.0,0.312,0.0,0.065,0.0,0.018,0.0,0.073,0.0
2009-01-12 15:00:00,1.02,6.8,0.29,0.0,0.142,0.0,0.356,0.0,0.076,0.0,0.013,0.0,0.079,0.0
2009-01-12 16:00:00,1.11,7.0,0.333,0.0,0.152,0.0,0.403,0.0,0.082,0.0,0.025,0.0,0.095,0.0
2009-01-12 17:00:00,1.89,8.1,0.733,0.0,0.284,0.0,0.897,0.0,0.184,0.0,0.174,0.0,0.202,0.0
2009-01-12 18:00:00,2.14,8.6,0.916,0.0,0.367,0.0,1.148,0.0,0.253,0.0,0.243,0.0,0.227,0.0
2009-01-12 19:00:00,2.3,8.9,1.04,0.0,0.425,0.0,1.32,0.0,0.301,0.0,0.291,0.0,0.242,0.0
2009-01-12 20:00:00,2.33,9.2,1.109,0.0,0.454,0.0,1.412,0.0,0.323,0.0,0.313,0.0,0.255,0.0
2009-01-12 21:00:00,2.33,9.6,1.184,0.0,0.483,0.0,1.508,0.0,0.345,0.0,0.335,0.0,0.271,0.0
2009-01-12 22:00:00,2.34,9.9,1.245,0.0,0.508,0.0,1.588,0.0,0.363,0.0,0.353,0.0,0.283,0.0
2009-01-12 23:00:00,2.37,9.9,1.261,0.0,0.516,0.0,1.612,0.0,0.371,0.0,0.361,0.0,0.283,0.0
2009-01-13 00:00:00,2.39,10.0,1.291,0.0,0.529,0.0,1.652,0.0,0.381,0.0,0.371,0.0,0.288,0.0
2009-01-13 01:00:00,2.38,10.0,1.285,0.0,0.526,0.0,1.644,0.0,0.379,0.0,0.369,0.0,0.288,0.0
2009-01-13 02:00:00,2.4,10.0,1.296,0.0,0.532,0.0,1.66,0.0,0.384,0.0,0.374,0.0,0.288,0.0
2009-01-13 03:00:00,2.48,10.0,1.339,0.0,0.554,0.0,1.724,0.0,0.405,0.0,0.395,0.0,0.29,0.0
2009-01-13 04:00:00,1.64,9.4,0.807,0.0,0.292,0.0,0.958,0.0,0.171,0.0,0.161,0.0,0.249,0.0
2009-01-13 05:00:00,1.64,9.6,0.833,0.0,0.301,0.0,0.989,0.0,0.176,0.0,0.166,0.0,0.257,0.0
2009-01-13 06:00:00,1.69,9.7,0.872,0.0,0.319,0.0,1.043,0.0,0.191,0.0,0.181,0.0,0.262,0.0
2009-01-13 07:00:00,1.76,9.7,0.908,0.0,0.338,0.0,1.097,0.0,0.208,0.0,0.198,0.0,0.263,0.0
2009-01-13 08:00:00,1.79,9.7,0.924,0.0,0.346,0.0,1.12,0.0,0.216,0.0,0.206,0.0,0.264,0.0
2009-01-13 09:00:00,1.71,9.8,0.896,0.0,0.329,0.0,1.075,0.0,0.199,0.0,0.189,0.0,0.266,0.0
2009-01-13 10:00:00,1.55,9.8,0.812,0.0,0.286,0.0,0.951,0.0,0.159,0.0,0.149,0.0,0.263,0.0
2009-01-13 11:00:00,2.45,10.3,1.382,0.0,0.569,0.0,1.776,0.0,0.414,0.0,0.404,0.0,0.301,0.0
2009-01-13 12:00:00,2.31,10.2,1.284,0.0,0.521,0.0,1.635,0.0,0.371,0.0,0.361,0.0,0.294,0.0
2009-01-13 13:00:00,2.17,10.1,1.189,0.0,0.474,0.0,1.498,0.0,0.329,0.0,0.319,0.0,0.287,0.0
2009-01-13 14:00:00,2.03,9.9,1.08,0.0,0.422,0.0,1.344,0.0,0.284,0.0,0.274,0.0,0.277,0.0
2009-01-13 15:00:00,1.9,9.9,1.011,0.0,0.386,0.0,1.241,0.0,0.25,0.0,0.24,0.0,0.274,0.0
2009-01-13 16:00:00,1.74,9.7,0.898,0.0,0.332,0.0,1.081,0.0,0.204,0.0,0.194,0.0,0.263,0.0
2009-01-13 17:00:00,1.57,9.4,0.772,0.0,0.274,0.0,0.907,0.0,0.155,0.0,0.145,0.0,0.247,0.0
2009-01-13 18:00:00,1.43,9.1,0.669,0.0,0.243,0.0,0.781,0.0,0.131,0.0,0.106,0.0,0.218,0.0
2009-01-13 19:00:00,1.31,8.9,0.592,0.0,0.232,0.0,0.7,0.0,0.124,0.0,0.077,0.0,0.185,0.0
2009-01-13 20:00:00,1.62,8.9,0.732,0.0,0.264,0.0,0.866,0.0,0.154,0.0,0.144,0.0,0.228,0.0
2009-01-13 21:00:00,1.55,8.7,0.676,0.0,0.239,0.0,0.79,0.0,0.134,0.0,0.124,0.0,0.219,0.0
2009-01-13 22:00:00,1.59,8.6,0.681,0.0,0.244,0.0,0.801,0.0,0.14,0.0,0.13,0.0,0.216,0.0
2009-01-13 23:00:00,1.6,8.5,0.672,0.0,0.242,0.0,0.792,0.0,0.14,0.0,0.13,0.0,0.212,0.0
2009-01-14 00:00:00,1.62,8.4,0.667,0.0,0.242,0.0,0.789,0.0,0.142,0.0,0.132,0.0,0.208,0.0
2009-01-14 01:00:00,1.74,7.9,0.647,0.0,0.243,0.0,0.778,0.0,0.15,0.0,0.14,0.0,0.191,0.0
2009-01-14 02:00:00,1.88,7.6,0.654,0.0,0.254,0.0,0.799,0.0,0.164,0.0,0.154,0.0,0.182,0.0
2009-01-14 03:00:00,1.86,7.6,0.647,0.0,0.25,0.0,0.788,0.0,0.161,0.0,0.151,0.0,0.181,0.0
2009-01-14 04:00:00,1.78,7.6,0.619,0.0,0.236,0.0,0.747,0.0,0.148,0.0,0.138,0.0,0.18,0.0
2009-01-14 05:00:00,1.7,7.4,0.564,0.0,0.211,0.0,0.674,0.0,0.129,0.0,0.119,0.0,0.17,0.0
2009-01-14 06:00:00,1.67,7.3,0.541,0.0,0.201,0.0,0.643,0.0,0.122,0.0,0.112,0.0,0.165,0.0
2009-01-14 07:00:00,1.6,7.2,0.506,0.0,0.185,0.0,0.594,0.0,0.109,0.0,0.099,0.0,0.16,0.0
2009-01-14 08:00:00,1.51,7.2,0.477,0.0,0.17,0.0,0.553,0.0,0.095,0.0,0.085,0.0,0.158,0.0
2009-01-14 09:00:00,1.43,7.2,0.452,0.0,0.167,0.0,0.526,0.0,0.093,0.0,0.074,0.0,0.148,0.0
2009-01-14 10:00:00,1.37,7.0,0.411,0.0,0.157,0.0,0.481,0.0,0.087,0.0,0.062,0.0,0.132,0.0
2009-01-14 11:00:00,1.31,7.0,0.393,0.0,0.156,0.0,0.463,0.0,0.086,0.0,0.053,0.0,0.123,0.0
2009-01-14 12:00:00,1.26,7.0,0.378,0.0,0.155,0.0,0.448,0.0,0.085,0.0,0.046,0.0,0.116,0.0
2009-01-14 13:00:00,1.2,7.0,0.36,0.0,0.154,0.0,0.43,0.0,0.084,0.0,0.038,0.0,0.108,0.0
2009-01-14 14:00:00,1.3,5.9,0.276,0.0,0.112,0.0,0.324,0.0,0.064,0.0,0.039,0.0,0.087,0.0
2009-01-14 15:00:00,0.86,5.0,0.12,0.0,0.053,0.0,0.142,0.0,0.032,0.0,0.016,0.0,0.037,0.0
2009-01-14 16:00:00,1.12,5.9,0.237,0.0,0.108,0.0,0.285,0.0,0.06,0.0,0.022,0.0,0.07,0.0
2009-01-14 17:00:00,1.36,6.8,0.386,0.0,0.149,0.0,0.452,0.0,0.083,0.0,0.058,0.0,0.124,0.0
2009-01-14 18:00:00,1.95,7.7,0.694,0.0,0.273,0.0,0.854,0.0,0.18,0.0,0.17,0.0,0.187,0.0
2009-01-14 19:00:00,2.0,7.9,0.744,0.0,0.294,0.0,0.92,0.0,0.196,0.0,0.186,0.0,0.196,0.0
2009-01-14 20:00:00,2.04,8.1,0.792,0.0,0.314,0.0,0.983,0.0,0.211,0.0,0.201,0.0,0.205,0.0
2009-01-14 21:00:00,2.57,8.5,1.079,0.0,0.455,0.0,1.393,0.0,0.334,0.0,0.324,0.0,0.231,0.0
2009-01-14 22:00:00,2.64,8.6,1.13,0.0,0.479,0.0,1.464,0.0,0.355,0.0,0.345,0.0,0.237,0.0
2009-01-14 23:00:00,2.68,8.6,1.147,0.0,0.488,0.0,1.49,0.0,0.363,0.0,0.353,0.0,0.238,0.0
2009-01-15 00:00:00,2.71,8.7,1.182,0.0,0.504,0.0,1.537,0.0,0.376,0.0,0.366,0.0,0.242,0.0
2009-01-15 01:00:00,2.75,8.7,1.199,0.0,0.513,0.0,1.563,0.0,0.384,0.0,0.374,0.0,0.243,0.0
2009-01-15 02:00:00,2.86,8.9,1.293,0.0,0.557,0.0,1.694,0.0,0.422,0.0,0.412,0.0,0.253,0.0
2009-01-15 03:00:00,2.91,8.9,1.315,0.0,0.569,0.0,1.728,0.0,0.433,0.0,0.423,0.0,0.254,0.0
2009-01-15 04:00:00,3.02,9.0,1.389,0.0,0.605,0.0,1.834,0.0,0.464,0.0,0.454,0.0,0.26,0.0
2009-01-15 05:00:00,3.08,9.1,1.441,0.0,0.63,0.0,1.907,0.0,0.486,0.0,0.476,0.0,0.266,0.0
2009-01-15 06:00:00,3.12,9.4,1.535,0.0,0.671,0.0,2.035,0.0,0.52,0.0,0.51,0.0,0.278,0.0
2009-01-15 07:00:00,3.17,9.4,1.56,0.0,0.684,0.0,2.072,0.0,0.532,0.0,0.522,0.0,0.279,0.0
2009-01-15 08:00:00,3.28,9.5,1.64,0.0,0.723,0.0,2.187,0.0,0.567,0.0,0.557,0.0,0.286,0.0
2009-01-15 09:00:00,3.4,9.6,1.727,0.0,0.766,0.0,2.313,0.0,0.606,0.0,0.596,0.0,0.292,0.0
2009-01-15 10:00:00,3.47,9.7,1.791,0.0,0.796,0.0,2.403,0.0,0.633,0.0,0.623,0.0,0.297,0.0
2009-01-15 11:00:00,3.49,9.8,1.829,0.0,0.813,0.0,2.456,0.0,0.647,0.0,0.637,0.0,0.302,0.0
2009-01-15 12:00:00,3.51,9.8,1.839,0.0,0.819,0.0,2.472,0.0,0.653,0.0,0.643,0.0,0.302,0.0
2009-01-15 13:00:00,3.51,9.8,1.839,0.0,0.819,0.0,2.472,0.0,0.653,0.0,0.643,0.0,0.302,0.0
2009-01-15 14:00:00,3.54,9.9,1.883,0.0,0.839,0.0,2.534,0.0,0.67,0.0,0.66,0.0,0.307,0.0
2009-01-15 15:00:00,3.59,9.9,1.91,0.0,0.853,0.0,2.573,0.0,0.683,0.0,0.673,0.0,0.308,0.0
2009-01-15 16:00:00,3.85,10.0,2.079,0.0,0.938,0.0,2.82,0.0,0.761,0.0,0.751,0.0,0.317,0.0
2009-01-15 17:00:00,3.85,10.0,2.079,0.0,0.938,0.0,2.82,0.0,0.761,0.0,0.751,0.0,0.317,0.0
2009-01-15 18:00:00,3.83,10.1,2.099,0.0,0.946,0.0,2.846,0.0,0.767,0.0,0.757,0.0,0.321,0.0
2009-01-15 19:00:00,3.8,10.1,2.082,0.0,0.937,0.0,2.822,0.0,0.759,0.0,0.749,0.0,0.32,0.0
2009-01-15 20:00:00,3.8,10.0,2.052,0.0,0.924,0.0,2.78,0.0,0.748,0.0,0.738,0.0,0.316,0.0
2009-01-15 21:00:00,3.83,10.0,2.068,0.0,0.932,0.0,2.804,0.0,0.756,0.0,0.746,0.0,0.317,0.0
2009-01-15 22:00:00,3.85,10.0,2.079,0.0,0.938,0.0,2.82,0.0,0.761,0.0,0.751,0.0,0.317,0.0
2009-01-15 23:00:00,3.83,10.0,2.068,0.0,0.932,0.0,2.804,0.0,0.756,0.0,0.746,0.0,0.317,0.0
2009-01-16 00:00:00,3.82,10.0,2.063,0.0,0.93,0.0,2.796,0.0,0.753,0.0,0.743,0.0,0.316,0.0
2009-01-16 01:00:00,3.81,9.9,2.027,0.0,0.914,0.0,2.746,0.0,0.739,0.0,0.729,0.0,0.312,0.0
2009-01-16 02:00:00,3.79,9.9,2.016,0.0,0.908,0.0,2.731,0.0,0.734,0.0,0.724,0.0,0.312,0.0
2009-01-16 03:00:00,3.76,9.9,2.0,0.0,0.9,0.0,2.707,0.0,0.727,0.0,0.717,0.0,0.311,0.0
2009-01-16 04:00:00,3.72,9.9,1.979,0.0,0.889,0.0,2.675,0.0,0.716,0.0,0.706,0.0,0.31,0.0
2009-01-16 05:00:00,3.63,9.8,1.902,0.0,0.851,0.0,2.565,0.0,0.683,0.0,0.673,0.0,0.305,0.0
2009-01-16 06:00:00,3.55,9.7,1.832,0.0,0.817,0.0,2.464,0.0,0.652,0.0,0.642,0.0,0.299,0.0
2009-01-16 07:00:00,3.45,9.6,1.753,0.0,0.779,0.0,2.35,0.0,0.618,0.0,0.608,0.0,0.293,0.0
2009-01-16 08:00:00,3.38,9.5,1.69,0.0,0.749,0.0,2.261,0.0,0.591,0.0,0.581,0.0,0.288,0.0
2009-01-16 09:00:00,3.3,9.2,1.571,0.0,0.694,0.0,2.095,0.0,0.544,0.0,0.534,0.0,0.274,0.0
2009-01-16 10:00:00,3.23,9.1,1.512,0.0,0.666,0.0,2.011,0.0,0.52,0.0,0.51,0.0,0.269,0.0
2009-01-16 11:00:00,3.16,9.1,1.479,0.0,0.649,0.0,1.963,0.0,0.504,0.0,0.494,0.0,0.267,0.0
2009-01-16 12:00:00,3.05,9.0,1.403,0.0,0.612,0.0,1.854,0.0,0.471,0.0,0.461,0.0,0.261,0.0
2009-01-16 13:00:00,2.95,8.9,1.333,0.0,0.578,0.0,1.755,0.0,0.441,0.0,0.431,0.0,0.255,0.0
2009-01-16 14:00:00,2.82,8.9,1.275,0.0,0.548,0.0,1.668,0.0,0.413,0.0,0.403,0.0,0.252,0.0
2009-01-16 15:00:00,2.68,8.8,1.19,0.0,0.506,0.0,1.546,0.0,0.376,0.0,0.366,0.0,0.246,0.0
2009-01-16 16:00:00,2.53,8.7,1.103,0.0,0.463,0.0,1.421,0.0,0.338,0.0,0.328,0.0,0.239,0.0
2009-01-16 17:00:00,2.39,8.6,1.023,0.0,0.423,0.0,1.306,0.0,0.304,0.0,0.294,0.0,0.232,0.0
2009-01-16 18:00:00,2.26,8.4,0.931,0.0,0.38,0.0,1.178,0.0,0.267,0.0,0.257,0.0,0.221,0.0
2009-01-16 19:00:00,2.19,8.3,0.885,0.0,0.358,0.0,1.113,0.0,0.248,0.0,0.238,0.0,0.216,0.0
2009-01-16 20:00:00,2.09,8.1,0.811,0.0,0.324,0.0,1.011,0.0,0.221,0.0,0.211,0.0,0.206,0.0
2009-01-16 21:00:00,2.02,8.0,0.768,0.0,0.304,0.0,0.951,0.0,0.204,0.0,0.194,0.0,0.2,0.0
2009-01-16 22:00:00,1.99,7.9,0.74,0.0,0.292,0.0,0.915,0.0,0.194,0.0,0.184,0.0,0.196,0.0
2009-01-16 23:00:00,1.91,7.7,0.68,0.0,0.265,0.0,0.833,0.0,0.173,0.0,0.163,0.0,0.186,0.0
2009-01-17 00:00:00,1.81,7.7,0.644,0.0,0.246,0.0,0.78,0.0,0.156,0.0,0.146,0.0,0.184,0.0
2009-01-17 01:00:00,1.72,7.7,0.612,0.0,0.229,0.0,0.733,0.0,0.141,0.0,0.131,0.0,0.182,0.0
2009-01-17 02:00:00,1.68,7.6,0.585,0.0,0.217,0.0,0.696,0.0,0.132,0.0,0.122,0.0,0.178,0.0
2009-01-17 03:00:00,1.72,7.4,0.571,0.0,0.215,0.0,0.683,0.0,0.132,0.0,0.122,0.0,0.17,0.0
2009-01-17 04:00:00,1.9,7.3,0.616,0.0,0.241,0.0,0.752,0.0,0.157,0.0,0.147,0.0,0.17,0.0
2009-01-17 05:00:00,2.05,7.5,0.697,0.0,0.279,0.0,0.865,0.0,0.188,0.0,0.178,0.0,0.181,0.0
2009-01-17 06:00:00,2.14,7.7,0.762,0.0,0.308,0.0,0.953,0.0,0.212,0.0,0.202,0.0,0.191,0.0
2009-01-17 07:00:00,2.19,7.9,0.815,0.0,0.331,0.0,1.024,0.0,0.229,0.0,0.219,0.0,0.2,0.0
2009-01-17 08:00:00,2.23,8.0,0.847,0.0,0.346,0.0,1.069,0.0,0.241,0.0,0.231,0.0,0.205,0.0
2009-01-17 09:00:00,2.22,8.1,0.861,0.0,0.351,0.0,1.086,0.0,0.244,0.0,0.234,0.0,0.208,0.0
2009-01-17 10:00:00,2.2,8.3,0.889,0.0,0.36,0.0,1.119,0.0,0.25,0.0,0.24,0.0,0.216,0.0
2009-01-17 11:00:00,2.16,8.3,0.873,0.0,0.352,0.0,1.095,0.0,0.243,0.0,0.233,0.0,0.215,0.0
2009-01-17 12:00:00,2.13,8.3,0.861,0.0,0.346,0.0,1.077,0.0,0.237,0.0,0.227,0.0,0.215,0.0
2009-01-17 13:00:00,1.98,8.3,0.8,0.0,0.314,0.0,0.988,0.0,0.208,0.0,0.198,0.0,0.212,0.0
2009-01-17 14:00:00,1.95,8.0,0.741,0.0,0.29,0.0,0.912,0.0,0.191,0.0,0.181,0.0,0.199,0.0
2009-01-17 15:00:00,1.96,7.9,0.729,0.0,0.286,0.0,0.898,0.0,0.189,0.0,0.179,0.0,0.195,0.0
